2025-07-05 21:24:42,377 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-core/6.2.9-SNAPSHOT/spring-core-6.2.9-20250705.123558-28.pom
2025-07-05 21:24:42,983 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-core/6.2.9-SNAPSHOT/spring-core-6.2.9-20250705.123558-28.pom
2025-07-05 21:24:43,493 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-jcl/6.2.9-SNAPSHOT/maven-metadata.xml
2025-07-05 21:24:43,788 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-jcl/6.2.9-SNAPSHOT/maven-metadata.xml
2025-07-05 21:24:44,629 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-jcl/6.2.9-SNAPSHOT/spring-jcl-6.2.9-20250705.123558-28.pom
2025-07-05 21:24:45,310 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-jcl/6.2.9-SNAPSHOT/spring-jcl-6.2.9-20250705.123558-28.pom
2025-07-05 21:24:45,823 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-context/6.2.9-SNAPSHOT/maven-metadata.xml
2025-07-05 21:24:46,104 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-context/6.2.9-SNAPSHOT/maven-metadata.xml
2025-07-05 21:24:46,659 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-context/6.2.9-SNAPSHOT/spring-context-6.2.9-20250705.123558-28.pom
2025-07-05 21:24:46,981 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-context/6.2.9-SNAPSHOT/spring-context-6.2.9-20250705.123558-28.pom
2025-07-05 21:24:47,585 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-aop/6.2.9-SNAPSHOT/maven-metadata.xml
2025-07-05 21:24:47,856 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-aop/6.2.9-SNAPSHOT/maven-metadata.xml
2025-07-05 21:24:48,147 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-aop/6.2.9-SNAPSHOT/spring-aop-6.2.9-20250705.123558-28.pom
2025-07-05 21:24:48,425 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-aop/6.2.9-SNAPSHOT/spring-aop-6.2.9-20250705.123558-28.pom
2025-07-05 21:24:48,970 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-beans/6.2.9-SNAPSHOT/maven-metadata.xml
2025-07-05 21:24:49,212 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-beans/6.2.9-SNAPSHOT/maven-metadata.xml
2025-07-05 21:24:49,452 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-beans/6.2.9-SNAPSHOT/spring-beans-6.2.9-20250705.123558-28.pom
2025-07-05 21:24:49,692 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-beans/6.2.9-SNAPSHOT/spring-beans-6.2.9-20250705.123558-28.pom
2025-07-05 21:24:50,018 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-expression/6.2.9-SNAPSHOT/maven-metadata.xml
2025-07-05 21:24:50,257 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-expression/6.2.9-SNAPSHOT/maven-metadata.xml
2025-07-05 21:24:50,520 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-expression/6.2.9-SNAPSHOT/spring-expression-6.2.9-20250705.123558-28.pom
2025-07-05 21:24:50,757 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-expression/6.2.9-SNAPSHOT/spring-expression-6.2.9-20250705.123558-28.pom
2025-07-05 21:24:51,008 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-autoconfigure/3.5.4-SNAPSHOT/maven-metadata.xml
2025-07-05 21:24:51,248 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-autoconfigure/3.5.4-SNAPSHOT/maven-metadata.xml
2025-07-05 21:24:51,553 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-autoconfigure/3.5.4-SNAPSHOT/spring-boot-autoconfigure-3.5.4-20250704.091544-28.pom
2025-07-05 21:24:51,795 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-autoconfigure/3.5.4-SNAPSHOT/spring-boot-autoconfigure-3.5.4-20250704.091544-28.pom
2025-07-05 21:24:52,038 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-logging/3.5.4-SNAPSHOT/maven-metadata.xml
